solvent_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiophene,fr_urea
CCC(C)(C)OC,7.483333333333333,7.483333333333333,3.6374999999999993,-4.052083333333333,0.5164549742275013,50.857142857142854,102.17699999999992,88.06499999999998,102.104465068,44,0.06196829188924273,-0.3788268169818775,0.3788268169818775,0.06196829188924273,1.8571428571428572,2.7142857142857144,3.142857142857143,2.0536397987746042,6.619711490260033,350.8863710044551,17.707106781186546,17.408248290463863,3.408248290463863,8.707106781186548,8.408248290463863,1.4082482904638631,0.9082482904638631,0.9082482904638631,0.32912414523193156,0.32912414523193156,0.025515518153991442,0.025515518153991442,-0.04,5569.471134276727,0.6205555800980719,2.3141072195146584,2.6311409395973158,65.34709383166889,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,20.076709135920737,22.116296576755005,9.713326479494349,23.927482740183127,0.0,0.0,0.0,0.0,32.52965206420011,7.037952458882589,0.0,0.0,0.0,0.0,0.0,0.0,12.639003269866276,4.736862953800049,0.0,46.11922103959953,0.0,0.0,0.0,9.23,39.56760452308269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,19.190619786383078,104.18854166666667,0.0,0.0,0.0,-4.052083333333333,0.0,0.0,-3.981250000000001,-11.517708333333339,-3.6374999999999993,1.0,7,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1.8214000000000001,31.37899999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCO1,6.848958333333334,6.848958333333334,2.6875,-2.7395833333333335,0.4020858486861461,72.0,74.07899999999997,68.03099999999999,74.036779432,30,0.14643943241910296,-0.3530353505749712,0.3530353505749712,0.14643943241910296,1.4,2.0,2.2,1.6609279473373608,2.8899968646936602,158.66620909401436,8.914213562373096,8.316496580927726,2.3164965809277263,4.664213562373095,4.066496580927726,1.0664965809277263,0.49158162379719644,0.49158162379719644,0.2270620726159658,0.2270620726159658,0.1041666666666667,0.1041666666666667,-0.08,131.2133078396515,0.6340039447731756,1.3807707052680283,0.596977989292088,39.12021756311418,9.473725907600098,6.745045584503197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.342521822853897,17.698277244621416,0.0,0.0,0.0,0.0,0.0,19.863016070335775,0.0,0.0,0.0,0.0,0.0,0.0,19.863016070335775,9.473725907600098,0.0,8.224551337021321,0.0,0.0,0.0,18.46,19.863016070335775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,8.224551337021321,48.91666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.166666666666666,0.0,1.0,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.009299999999999975,16.771000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)C(C)O,11.300277777777776,11.300277777777776,2.126273148148149,-3.522222222222222,0.5161288838079469,40.0,118.13199999999993,108.05199999999998,118.06299418,48,0.33414768930295624,-0.464078219287178,0.464078219287178,0.33414768930295624,2.5,3.375,3.875,2.113584219549201,5.2025317463576375,318.4552910918339,14.991563831562722,13.72474487139159,3.7247448713915894,7.688487256621397,6.474744871391589,1.5664965809277263,0.820705769029128,0.820705769029128,0.32912414523193156,0.32912414523193156,0.09269770297464956,0.09269770297464956,-0.5700000000000001,2472.893536872565,1.1379826290476314,3.43425867993602,2.5774208427157883,62.40469582696802,9.84567114490726,6.080018026949988,0.0,1.4311996572326342,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,13.703784234591359,8.224551337021321,10.671260911426948,26.977035334511058,5.969305287951849,1.4311996572326342,0.0,0.0,19.783802261541346,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,25.148316406157974,9.53140013787187,0.0,26.040611240123337,0.0,0.0,0.0,46.53,32.31209279240948,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,13.768026662764614,71.88528250188965,0.0,11.300277777777776,3.451866969009826,0.0,-2.126273148148149,0.0,-3.522222222222222,-10.322265211640214,0.0,0.8,8,1,3,0,0,0,0,0,0,3,1,3,5,0,0,0,0,-0.06970000000000004,28.313799999999986,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC(C)OC,7.415625,7.415625,3.375841836734696,-3.736458333333333,0.5235523082625764,51.42857142857143,104.14899999999993,92.05299999999998,104.083729624,44,0.0776008600524257,-0.3820079677303909,0.3820079677303909,0.0776008600524257,2.0,3.0,3.5714285714285716,1.917264572018519,5.614498319619074,311.55210725935666,15.914213562373096,15.316496580927726,3.3164965809277263,7.914213562373095,7.316496580927726,1.3164965809277263,0.6353103630798289,0.6353103630798289,0.24579081189859822,0.24579081189859822,0.06718218482065812,0.06718218482065812,-0.08,2413.8360961713156,0.755220025510204,4.088918918918919,3.758059356203318,61.28575594644353,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,18.188180586275838,24.975830275398252,25.922828581642733,0.0,0.0,0.0,0.0,12.931910144245666,20.634890160681465,0.0,0.0,0.0,0.0,0.0,0.0,26.714908187631455,9.473725907600098,0.0,23.300994791338315,0.0,0.0,0.0,18.46,33.566800304927135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,16.44910267404264,91.10272534013606,0.0,0.0,0.0,0.0,0.0,0.0,-3.736458333333333,-7.311458333333335,-6.804808673469389,1.0,7,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,0.6677000000000001,28.346999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1COC(=O)O1,10.466527777777777,10.466527777777777,1.489699074074074,-3.0945833333333326,0.41861414893906074,61.42857142857143,102.08899999999997,96.041,102.031694052,40,0.5082899390744735,-0.4303457162325387,0.5082899390744735,0.4303457162325387,2.4285714285714284,3.2857142857142856,3.5714285714285716,1.9990450489167801,3.099198964377162,246.7541441683537,10.491563831562722,9.22474487139159,3.2247448713915894,5.6009536313038994,4.520620726159658,1.5206207261596578,0.885310363079829,0.885310363079829,0.41245747856526493,0.41245747856526493,0.2130155181539915,0.2130155181539915,-0.73,405.80614493010637,1.1566438308395253,1.4049321347683748,0.8239390784715955,49.64668177755456,9.473725907600098,12.639003269866276,0.0,0.0,0.0,6.155365629538759,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,4.1122756685106605,22.492814428693237,6.155365629538759,0.0,0.0,0.0,12.931910144245666,6.558985242916289,0.0,0.0,0.0,4.794537184071822,0.0,0.0,18.794368899405036,9.473725907600098,0.0,15.076443454316998,0.0,0.0,0.0,35.53,25.646261016700713,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,8.224551337021321,49.48638888888888,0.0,10.466527777777777,0.0,0.0,0.0,0.0,-4.478703703703704,-6.057546296296295,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,1,0,1,1,1,0.5417000000000001,21.89499999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)OC,10.309861111111111,10.309861111111111,1.7407407407407416,-2.9837962962962967,0.40368692642150095,26.0,90.07799999999997,84.03,90.031694052,36,0.5071977938803105,-0.4376213233778794,0.5071977938803105,0.4376213233778794,1.6666666666666667,2.1666666666666665,2.5,1.487940683981219,3.9242862404065075,149.85757378684062,9.99156383156272,8.72474487139159,2.7247448713915894,5.1009536313038994,4.020620726159658,1.0206207261596576,0.4541241452319316,0.4541241452319316,0.1666666666666667,0.1666666666666667,0.02083333333333334,0.02083333333333334,-0.73,133.91466155830972,0.9110148957694344,2.504192037470726,1.575810397553516,44.287570816687186,9.473725907600098,0.0,0.0,0.0,0.0,6.155365629538759,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,22.300456254786496,22.492814428693237,6.155365629538759,0.0,0.0,0.0,0.0,14.075904917765177,0.0,0.0,0.0,4.794537184071822,0.0,0.0,20.231270547303936,9.473725907600098,0.0,8.224551337021321,0.0,0.0,0.0,35.53,20.231270547303936,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,8.224551337021321,45.565138888888896,0.0,10.309861111111111,0.0,0.0,0.0,0.0,-1.7407407407407416,0.0,-5.9675925925925934,0.6666666666666666,6,0,3,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0.3992,19.413999999999994,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,8.142291666666667,8.142291666666667,3.5079407596371874,-3.707091836734696,0.5813613493708808,98.66666666666667,174.1960000000001,160.08399999999997,174.089208928,70,0.11474280619151432,-0.37623026567058837,0.37623026567058837,0.11474280619151432,1.25,1.75,2.1666666666666665,2.4753379961112394,2.7169034985998497,550.7346444408819,20.82842712474619,19.632993161855453,5.6329931618554525,11.078427124746192,9.882993161855453,2.8829931618554525,1.928869016623521,1.928869016623521,1.3143919868770253,1.3143919868770253,0.8134459934385129,0.8134459934385129,-0.16,100404.6597982641,1.9312800033759696,3.297841500935068,1.1516343490304708,91.40595144192419,18.947451815200196,24.32007210779995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.075904917765177,32.30859027221565,38.138071601583285,0.0,0.0,0.0,0.0,24.32007210779995,27.193875403597755,0.0,0.0,0.0,0.0,0.0,0.0,51.513947511397696,18.947451815200196,0.0,19.190619786383078,0.0,0.0,0.0,36.92,51.513947511397696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.947451815200196,19.190619786383078,122.92966553287982,0.0,0.0,0.0,0.0,0.0,0.0,-14.730850340136056,-7.182933673469391,-7.015881519274378,1.0,12,0,4,0,2,2,0,0,0,4,0,4,4,0,2,2,2,-0.18600000000000017,41.07400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(OC)(OC)OC,6.831041666666668,6.831041666666668,3.484375000000001,-3.8125,0.5165934714894633,37.333333333333336,136.14700000000005,124.05099999999999,136.073558864,56,0.41112734143708174,-0.3066588163729261,0.41112734143708174,0.3066588163729261,0.8888888888888888,1.2222222222222223,1.4444444444444444,1.8299613370306325,5.695722146514495,266.0080735786517,17.32842712474619,16.132993161855453,4.1329931618554525,8.828427124746192,7.6329931618554525,1.6329931618554523,0.9082482904638632,0.9082482904638632,0.5000000000000001,0.5000000000000001,0.12500000000000003,0.12500000000000003,-0.16,4803.64850970541,1.3803876170655567,3.7882450922070197,1.9073849525200877,71.51284640545725,18.947451815200196,0.0,0.0,0.0,0.0,6.159231835744416,0.0,0.0,0.0,0.0,0.0,0.0,28.151809835530354,16.44910267404264,35.39655448924284,0.0,0.0,0.0,0.0,6.159231835744416,28.151809835530354,0.0,0.0,0.0,0.0,0.0,0.0,34.31104167127477,18.947451815200196,0.0,16.44910267404264,0.0,0.0,0.0,36.92,34.31104167127477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.947451815200196,16.44910267404264,97.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-3.8125,0.0,-13.937500000000004,1.0,9,0,4,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0.18330000000000002,30.766999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(F)(F)F,11.213750000000001,11.213750000000001,2.760416666666667,-5.130208333333334,0.4706748907200954,21.5,100.039,97.01500000000001,100.013599376,38,0.41100300461617556,-0.38694577075923503,0.41100300461617556,0.38694577075923503,1.8333333333333333,2.3333333333333335,2.3333333333333335,1.6364527976600283,4.1447263667447585,99.72120767599533,7.707106781186548,5.5421417094915455,2.542141709491545,3.8106601717798214,2.429319145209636,1.0210708547457725,0.5998211416586003,0.5998211416586003,0.11572751247156893,0.11572751247156893,0.0,0.0,-0.25,49.09358392980085,2.1599895941727367,1.4660493827160495,3.75,36.69661486183155,5.1088081911072125,6.558985242916289,0.0,1.4311996572326342,0.0,6.176298517443475,0.0,0.0,13.171245143024459,0.0,0.0,0.0,0.0,2.7415171123404405,21.02157044647211,0.0,1.4311996572326342,0.0,0.0,6.176298517443475,6.558985242916289,0.0,0.0,0.0,13.171245143024459,0.0,0.0,19.27529160869961,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,20.23,12.735283760359764,13.171245143024459,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,4.172716769573075,51.223958333333336,0.0,0.0,2.760416666666667,0.0,0.0,0.0,-5.130208333333334,-3.854166666666666,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0.5410000000000001,13.140800000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CC(=O)CC(C)(C)C1,12.163634259259258,12.163634259259258,1.5748842592592591,-3.994675925925926,0.5017552817864146,59.8,138.21000000000006,124.09799999999997,138.104465068,56,0.15567809158093762,-0.2948441306074027,0.2948441306074027,0.15567809158093762,1.8,2.6,3.2,2.1789489526865435,4.212374418182015,570.8370492662388,19.732050807568875,18.908248290463863,4.908248290463863,10.187392608830356,9.454124145231932,2.4541241452319316,1.8291241452319316,1.8291241452319316,0.8520620726159658,0.8520620726159658,0.5650775907699572,0.5650775907699572,-0.5900000000000001,29651.137348158485,1.2144476186531314,2.2238446727901677,1.693077005206639,81.79446285968203,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,19.276888764660626,24.691879234057406,24.192786131542235,1.3707585561702202,23.9851569704549,5.783244946364939,0.0,0.0,5.41499046939678,33.3015261545458,0.0,11.625176276104835,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.41499046939678,52.49214594092892,11.625176276104835,0.0,0.0,17.07,56.12493784641234,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.190619786383078,105.5673611111111,0.0,12.163634259259258,0.0,-5.617476851851851,-1.9898148148148136,-1.5748842592592591,-7.706273148148149,-11.342546296296295,0.0,0.6666666666666666,10,0,1,1,0,1,0,0,0,1,0,1,3,0,0,0,1,2.3218000000000005,41.77900000000002,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CCCCC1=O,11.965347222222222,11.965347222222222,2.129513888888889,-3.7525462962962965,0.4664054785302647,88.75,112.17199999999993,100.07599999999998,112.088815004,46,0.13519971478507345,-0.2994148859068625,0.2994148859068625,0.13519971478507345,2.0,2.875,3.625,2.22327127867242,3.8094615008508796,447.212415943779,16.577350269189626,15.908248290463863,3.908248290463863,8.404700538379252,7.954124145231932,1.9541241452319316,1.2041241452319316,1.2041241452319316,0.6530931089239487,0.6530931089239487,0.3010310363079829,0.3010310363079829,-0.33,6685.3767349679665,0.8819385209283113,2.2931845310981096,1.0861454348702535,66.94424066273751,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.224817018625059,12.745849802658759,28.715985260735092,0.0,21.24363985811446,5.783244946364939,0.0,0.0,5.893957685363079,32.3435917226132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.893957685363079,48.792694396655875,0.0,0.0,0.0,17.07,44.02079435434121,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,88.48062499999999,0.0,11.965347222222222,0.0,0.0,-5.880902777777779,0.0,-14.736481481481484,-3.661921296296298,0.0,0.8571428571428571,8,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1.7656,32.63899999999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOCCOC(C)=O,11.037584207294028,11.037584207294028,2.088500094482237,-3.7581250000000015,0.41447898290641144,36.44444444444444,132.159,120.06299999999997,132.078644244,54,0.3022073008453582,-0.463422548278865,0.463422548278865,0.3022073008453582,1.7777777777777777,2.6666666666666665,3.3333333333333335,2.1031047281966386,5.267870599754688,392.7773943762683,17.491563831562722,16.22474487139159,4.224744871391589,8.834933866028123,7.770620726159658,1.7706207261596578,0.7977678416450937,0.7977678416450937,0.2874574785652649,0.2874574785652649,0.1135310363079829,0.1135310363079829,-0.5700000000000001,6925.523869951531,1.2327062585805597,5.564589502018842,7.43,71.81222016088387,9.473725907600098,6.558985242916289,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.851892117295679,21.635428697233287,14.783536579937607,30.717365765714554,5.969305287951849,0.0,0.0,0.0,13.703784234591359,19.676955728748865,0.0,0.0,0.0,0.0,0.0,0.0,25.646261016700713,14.268263091671919,0.0,30.152886908633995,0.0,0.0,0.0,35.53,39.35004525129207,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,16.44910267404264,90.90203243102795,0.0,11.037584207294028,0.0,0.0,-2.088500094482237,0.0,0.0,-17.934449877173094,0.0,0.8333333333333334,9,0,3,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0.5860000000000001,33.12599999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CC(C)=O,11.257152777777776,11.257152777777776,2.119127928949357,-3.6767361111111114,0.41310853664366537,31.11111111111111,130.14299999999997,120.06299999999997,130.06299418,52,0.3127834997135031,-0.4656469596214534,0.4656469596214534,0.3127834997135031,1.7777777777777777,2.5555555555555554,3.111111111111111,2.118002930361008,5.1968345277664945,377.7066783479526,15.861807319565798,14.22474487139159,4.224744871391589,8.032527623220826,6.816496580927726,1.8164965809277263,0.945705769029128,0.945705769029128,0.3593218482065811,0.3593218482065811,0.16456207261596578,0.16456207261596578,-0.8600000000000001,3409.984717881223,1.412534920736498,4.062432372063822,5.003659030865051,68.05025603108514,4.736862953800049,12.156169847694319,0.0,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,0.0,13.703784234591359,10.96606844936176,9.300502355256729,28.033522883645887,11.75255023431679,0.0,0.0,0.0,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,18.311535477233075,14.325937321943691,0.0,33.78429469762294,0.0,0.0,0.0,43.370000000000005,38.388244613153816,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,71.8365950963719,0.0,22.419049036281177,0.0,0.0,-4.332322373393802,0.0,-3.6767361111111114,-10.413252314814816,0.0,0.6666666666666666,9,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0.5286,31.930999999999983,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccccn1,7.275115740740741,7.275115740740741,0.5249999999999997,-2.614699074074074,0.4719983679006756,24.857142857142858,93.12899999999996,86.073,93.057849224,36,0.08399018800125126,-0.26161242494491843,0.26161242494491843,0.08399018800125126,1.8571428571428572,2.857142857142857,3.7142857142857144,2.055217540777544,3.4890234930775006,369.42326113431096,11.093858127134677,10.447213595499958,3.447213595499958,6.247906125614376,5.197213595499958,1.6972135954999579,0.9472135954999579,0.9472135954999579,0.46700849718747367,0.46700849718747367,0.2302050983124842,0.2302050983124842,-0.8500000000000001,815.9213636886849,0.9432744437537047,1.7349674800723753,0.9995769964301435,52.850786716014795,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.042418707663295,18.93672953262227,15.97909887417388,5.483034224680881,9.59530989319154,0.0,0.0,4.9839785209472085,0.0,6.851892117295679,0.0,29.994079328653108,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.851892117295679,15.289237888039999,24.300151333804646,0.0,0.0,12.89,36.845971445948784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,9.59530989319154,49.7680787037037,0.0,3.3135185185185185,0.0,-0.5939814814814814,0.0,-1.7035879629629622,-0.5859953703703698,-2.614699074074074,0.0,0.16666666666666666,7,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1.39002,28.973999999999993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cc1cccc(C)n1,7.379282407407407,7.379282407407407,0.7333333333333332,-2.7771990740740744,0.49138777691763613,28.75,107.15599999999995,98.08399999999999,107.073499288,42,0.06418518299543609,-0.25848808574390264,0.25848808574390264,0.06418518299543609,1.5,2.125,2.625,2.0968576182755445,3.6272141987154662,405.8783081910509,13.593858127134677,12.947213595499958,3.947213595499958,7.459230991019563,6.447213595499958,1.9472135954999579,1.1840169943749475,1.1840169943749475,0.5854101966249685,0.5854101966249685,0.317356797749979,0.317356797749979,-0.8500000000000001,2524.6165724037555,1.0368387504912349,1.94826211591866,1.0594030875809968,62.025669830747034,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.042418707663295,25.78862164991795,19.61240732671824,4.1122756685106605,12.33682700553198,0.0,0.0,4.9839785209472085,0.0,13.703784234591359,0.0,29.515112112686808,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.703784234591359,23.7246829952289,18.127256122989884,0.0,0.0,12.89,43.21889634727816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,12.33682700553198,64.75708333333334,0.0,3.355185185185185,0.0,-1.5192129629629623,0.0,-2.205324074074073,0.0,-5.554398148148148,0.0,0.2857142857142857,8,0,1,0,0,0,0,1,1,1,0,1,2,0,0,0,1,1.69844,33.71099999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
